,Date,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Provinsi
414,2023-01-23,44.81,35.19,41.41,Nusa Tenggara Timur
415,2023-01-24,43.84,35.89,40.36,Nusa Tenggara Timur
416,2023-01-25,43.64,35.91,39.49,Nusa Tenggara Timur
417,2023-01-26,43.1,34.23,40.36,Nusa Tenggara Timur
418,2023-01-27,43.1,34.23,40.36,Nusa Tenggara Timur
419,2023-01-28,43.1,33.73,41.07,Nusa Tenggara Timur
420,2023-01-29,44.5,33.23,41.07,Nusa Tenggara Timur
421,2023-01-30,44.5,34.17,41.07,Nusa Tenggara Timur
422,2023-01-31,43.84,33.73,42.63,Nusa Tenggara Timur
423,2023-02-01,44.06,32.61,39.15,Nusa Tenggara Timur
424,2023-02-02,43.84,31.41,39.15,Nusa Tenggara Timur
425,2023-02-03,42.81,31.41,39.15,Nusa Tenggara Timur
426,2023-02-04,43.23,31.41,39.15,Nusa Tenggara Timur
427,2023-02-05,44.27,31.95,38.98,Nusa Tenggara Timur
428,2023-02-06,42.81,32.05,38.29,Nusa Tenggara Timur
429,2023-02-07,41.71,30.55,36.79,Nusa Tenggara Timur
430,2023-02-08,42.12,31.0,36.37,Nusa Tenggara Timur
431,2023-02-09,41.71,32.78,35.86,Nusa Tenggara Timur
432,2023-02-10,42.12,33.43,36.79,Nusa Tenggara Timur
433,2023-02-11,42.12,33.43,36.79,Nusa Tenggara Timur
434,2023-02-12,42.12,32.76,36.79,Nusa Tenggara Timur
435,2023-02-13,43.23,31.95,35.45,Nusa Tenggara Timur
436,2023-02-14,43.23,32.91,36.42,Nusa Tenggara Timur
437,2023-02-15,43.01,32.91,35.74,Nusa Tenggara Timur
438,2023-02-16,44.84,33.42,35.63,Nusa Tenggara Timur
439,2023-02-17,43.62,33.42,34.96,Nusa Tenggara Timur
440,2023-02-18,43.05,33.42,34.96,Nusa Tenggara Timur
441,2023-02-19,45.8,33.68,34.79,Nusa Tenggara Timur
442,2023-02-20,42.82,33.12,33.72,Nusa Tenggara Timur
443,2023-02-21,40.71,32.36,34.84,Nusa Tenggara Timur
444,2023-02-22,40.71,31.65,33.88,Nusa Tenggara Timur
445,2023-02-23,40.71,32.23,34.84,Nusa Tenggara Timur
446,2023-02-24,41.96,30.93,34.17,Nusa Tenggara Timur
447,2023-02-25,42.45,31.47,33.88,Nusa Tenggara Timur
448,2023-02-26,42.45,31.47,34.66,Nusa Tenggara Timur
449,2023-02-27,42.45,31.8,34.96,Nusa Tenggara Timur
450,2023-02-28,41.73,31.8,35.64,Nusa Tenggara Timur
451,2023-03-01,41.73,31.8,34.17,Nusa Tenggara Timur
452,2023-03-02,41.25,31.69,34.84,Nusa Tenggara Timur
453,2023-03-03,41.25,32.18,34.17,Nusa Tenggara Timur
454,2023-03-04,42.45,32.02,33.97,Nusa Tenggara Timur
455,2023-03-05,42.45,31.88,33.97,Nusa Tenggara Timur
456,2023-03-06,42.45,33.05,33.97,Nusa Tenggara Timur
457,2023-03-07,43.32,34.03,33.97,Nusa Tenggara Timur
458,2023-03-08,42.82,33.51,33.32,Nusa Tenggara Timur
459,2023-03-09,33.15,34.03,33.97,Nusa Tenggara Timur
460,2023-03-10,43.46,33.51,33.32,Nusa Tenggara Timur
461,2023-03-11,44.21,34.43,35.12,Nusa Tenggara Timur
462,2023-03-12,45.52,35.03,34.72,Nusa Tenggara Timur
463,2023-03-13,44.87,34.03,36.37,Nusa Tenggara Timur
464,2023-03-14,44.87,34.03,35.77,Nusa Tenggara Timur
465,2023-03-15,44.87,34.03,34.54,Nusa Tenggara Timur
466,2023-03-16,45.4,33.07,36.54,Nusa Tenggara Timur
467,2023-03-17,43.84,33.35,37.25,Nusa Tenggara Timur
468,2023-03-18,44.49,33.51,37.25,Nusa Tenggara Timur
469,2023-03-19,43.42,31.24,34.71,Nusa Tenggara Timur
470,2023-03-20,43.84,32.09,36.41,Nusa Tenggara Timur
471,2023-03-21,43.09,32.09,34.54,Nusa Tenggara Timur
472,2023-03-22,43.26,32.09,33.88,Nusa Tenggara Timur
473,2023-03-23,43.89,32.68,34.38,Nusa Tenggara Timur
474,2023-03-24,43.38,33.35,35.55,Nusa Tenggara Timur
475,2023-03-25,44.36,32.91,34.74,Nusa Tenggara Timur
476,2023-03-26,42.65,32.47,37.03,Nusa Tenggara Timur
477,2023-03-27,43.25,33.42,37.27,Nusa Tenggara Timur
478,2023-03-28,43.99,33.23,37.25,Nusa Tenggara Timur
479,2023-03-29,42.78,33.82,35.79,Nusa Tenggara Timur
480,2023-03-30,43.02,33.42,37.87,Nusa Tenggara Timur
481,2023-03-31,43.53,34.49,38.51,Nusa Tenggara Timur
482,2023-04-01,43.53,34.03,37.87,Nusa Tenggara Timur
483,2023-04-02,43.53,34.03,37.87,Nusa Tenggara Timur
484,2023-04-03,43.07,33.58,37.57,Nusa Tenggara Timur
485,2023-04-04,43.58,33.58,36.54,Nusa Tenggara Timur
486,2023-04-05,43.58,33.58,36.83,Nusa Tenggara Timur
487,2023-04-06,42.84,33.53,36.4,Nusa Tenggara Timur
488,2023-04-07,43.58,33.28,36.93,Nusa Tenggara Timur
489,2023-04-08,44.17,33.17,36.93,Nusa Tenggara Timur
490,2023-04-09,44.17,32.61,36.93,Nusa Tenggara Timur
491,2023-04-10,44.17,32.61,36.93,Nusa Tenggara Timur
492,2023-04-11,44.17,33.1,38.11,Nusa Tenggara Timur
493,2023-04-12,44.17,33.1,37.41,Nusa Tenggara Timur
494,2023-04-13,44.17,33.93,37.55,Nusa Tenggara Timur
495,2023-04-14,43.49,32.05,39.24,Nusa Tenggara Timur
496,2023-04-15,44.54,32.05,40.52,Nusa Tenggara Timur
497,2023-04-16,43.49,32.34,38.66,Nusa Tenggara Timur
498,2023-04-17,44.01,32.34,38.18,Nusa Tenggara Timur
499,2023-04-18,43.49,33.28,38.18,Nusa Tenggara Timur
500,2023-04-19,44.17,34.25,38.18,Nusa Tenggara Timur
501,2023-04-20,44.01,34.71,38.61,Nusa Tenggara Timur
502,2023-04-21,44.01,34.25,39.26,Nusa Tenggara Timur
503,2023-04-23,45.26,34.78,39.16,Nusa Tenggara Timur
504,2023-04-24,44.64,34.78,39.16,Nusa Tenggara Timur
505,2023-04-25,44.17,34.78,38.5,Nusa Tenggara Timur
506,2023-04-26,44.01,35.36,37.93,Nusa Tenggara Timur
507,2023-04-27,43.09,34.78,38.66,Nusa Tenggara Timur
508,2023-04-28,43.85,35.22,37.29,Nusa Tenggara Timur
509,2023-04-29,43.21,35.25,38.3,Nusa Tenggara Timur
510,2023-04-30,42.84,35.25,37.15,Nusa Tenggara Timur
511,2023-05-01,42.84,34.78,36.54,Nusa Tenggara Timur
512,2023-05-02,42.84,35.25,36.54,Nusa Tenggara Timur
513,2023-05-03,43.41,35.25,36.54,Nusa Tenggara Timur
514,2023-05-04,43.41,34.78,36.54,Nusa Tenggara Timur
515,2023-05-05,43.41,35.67,36.54,Nusa Tenggara Timur
516,2023-05-06,44.79,34.16,36.87,Nusa Tenggara Timur
517,2023-05-07,44.75,35.73,36.09,Nusa Tenggara Timur
518,2023-05-08,45.34,35.73,36.7,Nusa Tenggara Timur
519,2023-05-09,44.79,34.76,36.95,Nusa Tenggara Timur
520,2023-05-10,44.79,35.28,36.25,Nusa Tenggara Timur
521,2023-05-11,44.79,35.28,36.95,Nusa Tenggara Timur
522,2023-05-12,45.82,36.17,36.95,Nusa Tenggara Timur
523,2023-05-13,44.79,34.76,36.95,Nusa Tenggara Timur
524,2023-05-14,45.33,36.28,36.15,Nusa Tenggara Timur
525,2023-05-15,45.33,35.28,36.95,Nusa Tenggara Timur
526,2023-05-16,45.52,36.0,36.95,Nusa Tenggara Timur
527,2023-05-17,45.17,35.87,36.92,Nusa Tenggara Timur
528,2023-05-18,45.19,36.05,38.03,Nusa Tenggara Timur
529,2023-05-19,45.17,35.25,36.92,Nusa Tenggara Timur
530,2023-01-06,26.53,31.17,41.6,Sulawesi Tengah
531,2023-01-07,37.61,31.96,44.81,Sulawesi Tengah
532,2023-01-08,36.73,30.9,60.0,Sulawesi Tengah
533,2023-01-09,43.25,35.86,54.77,Sulawesi Tengah
534,2023-01-10,36.97,33.19,44.81,Sulawesi Tengah
535,2023-01-11,37.0,38.87,44.81,Sulawesi Tengah
536,2023-01-12,40.43,41.26,44.81,Sulawesi Tengah
537,2023-01-13,39.6,42.65,5.33,Sulawesi Tengah
538,2023-01-14,41.32,45.11,54.77,Sulawesi Tengah
539,2023-01-15,40.08,43.26,60.0,Sulawesi Tengah
540,2023-01-16,38.51,45.01,60.0,Sulawesi Tengah
541,2023-01-17,37.24,44.74,60.0,Sulawesi Tengah
542,2023-01-18,34.69,40.94,42.43,Sulawesi Tengah
543,2023-01-19,35.1,39.61,38.73,Sulawesi Tengah
544,2023-01-20,32.78,38.68,60.0,Sulawesi Tengah
545,2023-01-21,31.24,38.19,38.73,Sulawesi Tengah
546,2023-01-22,32.45,37.68,38.73,Sulawesi Tengah
547,2023-01-23,29.54,39.77,60.0,Sulawesi Tengah
548,2023-01-24,33.98,38.08,38.73,Sulawesi Tengah
549,2023-01-25,32.5,38.23,38.73,Sulawesi Tengah
550,2023-01-26,33.21,37.46,60.0,Sulawesi Tengah
551,2023-01-27,31.47,34.83,25.0,Sulawesi Tengah
552,2023-01-28,32.09,37.58,38.73,Sulawesi Tengah
553,2023-01-29,31.71,37.94,38.73,Sulawesi Tengah
554,2023-01-30,32.43,38.35,38.73,Sulawesi Tengah
555,2023-01-31,32.82,37.52,38.73,Sulawesi Tengah
556,2023-02-02,31.59,38.34,38.73,Sulawesi Tengah
557,2023-02-04,30.88,35.31,25.0,Sulawesi Tengah
558,2023-02-05,32.2,35.12,25.0,Sulawesi Tengah
559,2023-02-06,32.91,37.3,30.0,Sulawesi Tengah
560,2023-02-07,31.26,36.49,35.0,Sulawesi Tengah
561,2023-02-08,33.54,37.05,35.0,Sulawesi Tengah
562,2023-02-09,32.98,36.13,35.0,Sulawesi Tengah
563,2023-02-10,27.69,37.72,35.0,Sulawesi Tengah
564,2023-02-11,32.93,37.63,35.0,Sulawesi Tengah
565,2023-02-12,33.04,37.11,35.0,Sulawesi Tengah
566,2023-02-15,34.21,39.28,55.0,Sulawesi Tengah
567,2023-02-25,33.81,36.76,40.0,Sulawesi Tengah
568,2023-03-11,32.96,36.3,40.0,Sulawesi Tengah
569,2023-03-12,33.26,38.01,40.0,Sulawesi Tengah
570,2023-03-13,32.59,36.06,35.0,Sulawesi Tengah
571,2023-03-14,32.47,36.01,35.0,Sulawesi Tengah
572,2023-03-15,32.68,36.85,40.0,Sulawesi Tengah
573,2023-03-16,34.08,35.98,560.0,Sulawesi Tengah
574,2023-03-17,34.31,37.08,35.0,Sulawesi Tengah
575,2023-03-18,33.25,36.5,35.0,Sulawesi Tengah
576,2023-03-19,33.68,36.89,600.0,Sulawesi Tengah
577,2023-03-20,33.59,37.9,35.0,Sulawesi Tengah
578,2023-03-21,33.29,38.07,35.0,Sulawesi Tengah
579,2023-03-22,32.5,37.5,35.0,Sulawesi Tengah
580,2023-03-23,32.61,37.3,50.0,Sulawesi Tengah
581,2023-03-24,33.39,38.04,52.44,Sulawesi Tengah
582,2023-03-25,33.39,37.89,50.0,Sulawesi Tengah
583,2023-03-26,32.9,37.59,47.43,Sulawesi Tengah
584,2023-03-27,28.31,38.83,47.43,Sulawesi Tengah
585,2023-03-28,33.09,39.12,45.0,Sulawesi Tengah
586,2023-03-29,32.68,37.91,45.0,Sulawesi Tengah
587,2023-03-30,32.21,36.96,45.0,Sulawesi Tengah
588,2023-03-31,32.3,36.2,50.0,Sulawesi Tengah
589,2023-04-01,31.74,36.85,45.0,Sulawesi Tengah
590,2023-04-02,27.84,36.74,45.0,Sulawesi Tengah
591,2023-04-03,31.63,37.81,50.0,Sulawesi Tengah
592,2023-04-04,34.56,36.57,50.0,Sulawesi Tengah
593,2023-04-05,33.86,37.33,50.0,Sulawesi Tengah
594,2023-04-06,34.13,37.98,50.0,Sulawesi Tengah
595,2023-04-08,34.06,37.84,44.72,Sulawesi Tengah
596,2023-04-09,35.44,37.11,44.72,Sulawesi Tengah
597,2023-04-10,35.26,37.29,45.0,Sulawesi Tengah
598,2023-04-11,33.22,36.27,40.0,Sulawesi Tengah
599,2023-04-12,33.27,36.29,45.0,Sulawesi Tengah
600,2023-04-13,32.32,35.85,45.0,Sulawesi Tengah
601,2023-04-14,30.9,36.03,45.0,Sulawesi Tengah
602,2023-04-15,31.5,30.87,45.0,Sulawesi Tengah
603,2023-04-16,31.74,35.88,45.0,Sulawesi Tengah
604,2023-04-17,31.29,34.97,40.0,Sulawesi Tengah
605,2023-04-18,30.58,34.3,45.0,Sulawesi Tengah
606,2023-04-19,30.15,34.28,43.47,Sulawesi Tengah
607,2023-04-20,30.13,34.26,36.94,Sulawesi Tengah
608,2023-04-21,30.85,33.72,40.66,Sulawesi Tengah
609,2023-04-22,33.86,35.93,45.0,Sulawesi Tengah
610,2023-04-23,31.27,34.85,45.0,Sulawesi Tengah
611,2023-04-25,32.65,35.84,45.0,Sulawesi Tengah
612,2023-04-26,33.25,35.38,50.0,Sulawesi Tengah
613,2023-04-27,33.28,36.09,45.0,Sulawesi Tengah
614,2023-04-28,33.39,35.37,45.0,Sulawesi Tengah
615,2023-04-29,32.86,35.08,45.0,Sulawesi Tengah
616,2023-04-30,31.84,35.63,45.0,Sulawesi Tengah
617,2023-05-01,32.69,36.03,45.0,Sulawesi Tengah
618,2023-05-02,32.21,34.77,45.0,Sulawesi Tengah
619,2023-05-03,32.11,34.42,50.0,Sulawesi Tengah
620,2023-05-04,32.74,35.49,45.0,Sulawesi Tengah
621,2023-05-05,33.0,35.49,45.0,Sulawesi Tengah
622,2023-05-06,33.0,35.63,45.0,Sulawesi Tengah
623,2023-05-07,33.01,35.59,45.0,Sulawesi Tengah
624,2023-05-08,32.86,35.61,50.0,Sulawesi Tengah
625,2023-05-09,32.63,35.51,40.0,Sulawesi Tengah
626,2023-05-10,34.06,35.38,45.0,Sulawesi Tengah
627,2023-05-11,34.29,35.91,50.0,Sulawesi Tengah
628,2023-05-12,34.48,35.87,50.0,Sulawesi Tengah
629,2023-05-13,33.8,34.89,50.0,Sulawesi Tengah
630,2023-05-14,34.75,35.29,50.0,Sulawesi Tengah
631,2023-05-15,34.59,34.67,50.0,Sulawesi Tengah
632,2023-05-16,34.19,36.28,45.0,Sulawesi Tengah
633,2023-05-17,34.7,36.75,50.0,Sulawesi Tengah
634,2023-05-18,34.07,36.22,50.0,Sulawesi Tengah
635,2023-01-06,34.71,55.96,37.64,Sulawesi Barat
636,2023-01-07,35.8,51.23,35.8,Sulawesi Barat
637,2023-01-08,37.37,38.16,35.69,Sulawesi Barat
638,2023-01-09,35.38,38.82,39.54,Sulawesi Barat
639,2023-01-10,34.78,35.08,32.89,Sulawesi Barat
640,2023-01-11,35.25,35.26,33.5,Sulawesi Barat
641,2023-01-12,35.07,35.73,33.64,Sulawesi Barat
642,2023-01-13,36.17,34.88,34.2,Sulawesi Barat
643,2023-01-14,36.17,34.88,33.5,Sulawesi Barat
644,2023-01-15,37.38,37.3,37.62,Sulawesi Barat
645,2023-01-16,37.02,37.48,36.47,Sulawesi Barat
646,2023-01-17,36.61,37.04,35.94,Sulawesi Barat
647,2023-01-18,37.15,37.3,35.9,Sulawesi Barat
648,2023-01-19,36.51,34.93,35.34,Sulawesi Barat
649,2023-01-20,36.33,35.61,35.54,Sulawesi Barat
650,2023-01-21,33.74,33.09,30.66,Sulawesi Barat
651,2023-01-22,32.3,32.67,29.4,Sulawesi Barat
652,2023-01-23,32.14,33.01,29.38,Sulawesi Barat
653,2023-01-24,31.32,33.5,29.72,Sulawesi Barat
654,2023-01-25,31.82,33.5,29.72,Sulawesi Barat
655,2023-01-26,28.98,30.09,26.22,Sulawesi Barat
656,2023-01-27,28.71,28.44,25.46,Sulawesi Barat
657,2023-01-28,29.6,30.43,26.24,Sulawesi Barat
658,2023-01-29,29.05,29.86,26.96,Sulawesi Barat
659,2023-01-30,29.75,30.32,25.79,Sulawesi Barat
660,2023-01-31,31.84,32.78,28.68,Sulawesi Barat
661,2023-02-01,32.12,33.1,28.68,Sulawesi Barat
662,2023-02-02,31.69,32.78,28.41,Sulawesi Barat
663,2023-02-03,31.38,32.26,28.41,Sulawesi Barat
664,2023-02-04,31.17,29.94,28.13,Sulawesi Barat
665,2023-02-05,31.81,30.15,27.8,Sulawesi Barat
666,2023-02-06,32.88,32.2,29.57,Sulawesi Barat
667,2023-02-07,33.01,30.78,29.02,Sulawesi Barat
668,2023-02-08,32.77,31.29,27.96,Sulawesi Barat
669,2023-02-09,36.17,32.61,28.69,Sulawesi Barat
670,2023-02-10,34.55,32.0,29.7,Sulawesi Barat
671,2023-02-11,33.3,32.89,28.54,Sulawesi Barat
672,2023-02-12,34.6,33.39,27.85,Sulawesi Barat
673,2023-02-13,35.05,32.95,29.39,Sulawesi Barat
674,2023-02-14,35.37,32.6,30.48,Sulawesi Barat
675,2023-02-15,36.19,32.84,31.54,Sulawesi Barat
676,2023-02-16,37.06,34.85,30.81,Sulawesi Barat
677,2023-02-17,37.38,35.29,28.2,Sulawesi Barat
678,2023-02-18,35.65,35.57,28.19,Sulawesi Barat
679,2023-02-19,35.65,34.23,28.9,Sulawesi Barat
680,2023-02-20,36.47,34.16,29.75,Sulawesi Barat
681,2023-02-21,35.59,32.57,27.14,Sulawesi Barat
682,2023-02-22,32.6,30.82,28.42,Sulawesi Barat
683,2023-02-23,33.19,29.16,29.67,Sulawesi Barat
684,2023-02-24,33.19,31.95,30.09,Sulawesi Barat
685,2023-02-25,31.22,30.84,27.8,Sulawesi Barat
686,2023-02-26,32.48,30.95,28.28,Sulawesi Barat
687,2023-02-27,33.29,32.9,27.97,Sulawesi Barat
688,2023-02-28,30.76,31.65,28.45,Sulawesi Barat
689,2023-03-01,31.89,30.01,28.06,Sulawesi Barat
690,2023-03-02,32.04,30.24,29.23,Sulawesi Barat
691,2023-03-03,32.23,31.17,28.67,Sulawesi Barat
692,2023-03-04,30.3,29.15,28.19,Sulawesi Barat
693,2023-03-05,29.85,28.41,27.28,Sulawesi Barat
694,2023-03-06,29.89,29.98,28.34,Sulawesi Barat
695,2023-03-07,30.07,28.85,27.09,Sulawesi Barat
696,2023-03-08,30.69,28.81,26.98,Sulawesi Barat
697,2023-03-09,30.54,29.38,29.05,Sulawesi Barat
698,2023-03-10,30.4,29.38,28.69,Sulawesi Barat
699,2023-03-11,30.31,29.12,27.57,Sulawesi Barat
700,2023-03-12,29.84,28.82,27.99,Sulawesi Barat
701,2023-03-13,30.11,29.89,28.86,Sulawesi Barat
702,2023-03-14,30.9,30.21,29.91,Sulawesi Barat
703,2023-03-15,31.12,29.78,29.56,Sulawesi Barat
704,2023-03-16,30.2,28.16,27.6,Sulawesi Barat
705,2023-03-17,29.93,28.79,27.6,Sulawesi Barat
706,2023-03-18,30.2,27.64,29.31,Sulawesi Barat
707,2023-03-19,29.88,28.38,29.87,Sulawesi Barat
708,2023-03-20,30.87,29.89,29.81,Sulawesi Barat
709,2023-03-21,31.86,27.97,29.1,Sulawesi Barat
710,2023-03-22,31.3,28.77,30.12,Sulawesi Barat
711,2023-03-23,30.8,28.44,29.81,Sulawesi Barat
712,2023-03-24,32.09,29.54,29.63,Sulawesi Barat
713,2023-03-25,33.6,32.05,30.32,Sulawesi Barat
714,2023-03-26,34.25,35.04,32.05,Sulawesi Barat
715,2023-03-27,36.2,37.0,32.34,Sulawesi Barat
716,2023-03-28,35.25,36.5,32.96,Sulawesi Barat
717,2023-03-29,33.9,35.26,32.99,Sulawesi Barat
718,2023-03-30,33.59,35.42,32.87,Sulawesi Barat
719,2023-03-31,33.9,34.84,32.93,Sulawesi Barat
720,2023-04-01,32.31,33.96,32.0,Sulawesi Barat
721,2023-04-02,33.64,34.54,31.77,Sulawesi Barat
722,2023-04-03,33.77,32.82,31.62,Sulawesi Barat
723,2023-04-04,33.24,33.03,31.12,Sulawesi Barat
724,2023-04-05,33.6,33.96,31.53,Sulawesi Barat
725,2023-04-06,32.35,32.59,32.64,Sulawesi Barat
726,2023-04-07,30.83,32.35,31.89,Sulawesi Barat
727,2023-04-08,32.62,32.26,30.99,Sulawesi Barat
728,2023-04-09,32.17,32.72,31.24,Sulawesi Barat
729,2023-04-10,33.15,32.77,30.05,Sulawesi Barat
730,2023-04-11,33.24,33.48,32.39,Sulawesi Barat
731,2023-04-12,32.98,33.65,30.58,Sulawesi Barat
732,2023-04-13,31.0,32.12,30.0,Sulawesi Barat
733,2023-04-14,32.54,33.48,31.61,Sulawesi Barat
734,2023-04-15,32.35,32.78,31.55,Sulawesi Barat
735,2023-04-16,33.49,32.19,31.23,Sulawesi Barat
736,2023-04-17,31.77,31.77,31.22,Sulawesi Barat
737,2023-04-18,31.59,33.11,30.64,Sulawesi Barat
738,2023-04-19,32.93,34.13,30.64,Sulawesi Barat
739,2023-04-20,33.42,34.57,33.37,Sulawesi Barat
740,2023-04-21,34.24,35.99,35.07,Sulawesi Barat
741,2023-04-22,33.58,36.68,34.15,Sulawesi Barat
742,2023-04-23,34.16,36.05,32.06,Sulawesi Barat
743,2023-04-24,37.99,38.48,32.92,Sulawesi Barat
744,2023-04-25,36.03,37.18,32.54,Sulawesi Barat
745,2023-04-26,34.66,35.32,32.73,Sulawesi Barat
746,2023-04-27,35.88,36.47,32.54,Sulawesi Barat
747,2023-04-28,35.14,36.04,32.92,Sulawesi Barat
748,2023-04-29,35.23,36.35,32.92,Sulawesi Barat
749,2023-04-30,34.61,34.93,32.66,Sulawesi Barat
750,2023-05-01,34.97,35.55,32.35,Sulawesi Barat
751,2023-05-02,35.69,35.78,33.59,Sulawesi Barat
752,2023-05-03,36.42,35.98,31.51,Sulawesi Barat
753,2023-05-04,33.8,34.15,31.98,Sulawesi Barat
754,2023-05-05,33.58,34.01,31.61,Sulawesi Barat
755,2023-05-06,33.35,32.42,30.62,Sulawesi Barat
756,2023-05-07,33.69,34.4,30.8,Sulawesi Barat
757,2023-05-08,34.01,33.89,30.53,Sulawesi Barat
758,2023-05-09,32.22,32.75,30.46,Sulawesi Barat
759,2023-05-10,32.58,34.2,29.57,Sulawesi Barat
760,2023-05-11,31.99,33.16,29.46,Sulawesi Barat
761,2023-05-12,19.98,32.04,16.7,Sulawesi Barat
762,2023-05-13,30.58,31.02,28.57,Sulawesi Barat
763,2023-05-14,30.43,30.96,28.84,Sulawesi Barat
764,2023-05-15,30.43,30.01,28.78,Sulawesi Barat
765,2023-05-16,29.85,29.99,27.75,Sulawesi Barat
766,2023-05-17,29.82,30.51,27.75,Sulawesi Barat
767,2023-05-18,30.0,30.92,27.81,Sulawesi Barat
768,2023-05-19,29.3,30.0,26.99,Sulawesi Barat
769,2023-01-06,37.78,37.19,37.58,Jambi
770,2023-01-07,38.95,38.3,39.97,Jambi
771,2023-01-08,38.7,36.69,40.88,Jambi
772,2023-01-10,39.03,39.01,43.12,Jambi
773,2023-01-11,38.62,37.95,41.73,Jambi
774,2023-01-12,38.83,38.16,42.57,Jambi
775,2023-01-13,37.03,36.12,37.61,Jambi
776,2023-01-14,38.44,37.43,44.22,Jambi
777,2023-01-15,38.95,37.4,44.98,Jambi
778,2023-01-16,38.72,37.52,43.93,Jambi
779,2023-01-17,38.53,37.1,43.08,Jambi
780,2023-01-18,38.76,36.68,46.49,Jambi
781,2023-01-19,38.97,37.01,45.32,Jambi
782,2023-01-20,39.19,37.13,43.37,Jambi
783,2023-01-21,39.42,36.48,45.32,Jambi
784,2023-01-22,40.04,37.94,42.49,Jambi
785,2023-01-23,40.33,38.05,46.1,Jambi
786,2023-01-24,40.34,38.24,44.24,Jambi
787,2023-01-25,39.94,37.7,43.93,Jambi
788,2023-01-26,39.77,37.37,45.75,Jambi
789,2023-01-27,39.37,37.33,44.24,Jambi
790,2023-01-28,39.77,38.01,44.24,Jambi
791,2023-01-29,40.32,38.1,45.63,Jambi
792,2023-01-30,40.9,38.64,43.34,Jambi
793,2023-01-31,39.94,38.29,42.57,Jambi
794,2023-02-01,39.82,38.24,43.12,Jambi
795,2023-02-02,40.49,38.41,44.21,Jambi
796,2023-02-03,40.03,37.91,44.21,Jambi
797,2023-02-04,40.12,38.14,43.12,Jambi
798,2023-02-05,40.51,38.35,44.5,Jambi
799,2023-02-06,40.04,37.65,43.7,Jambi
800,2023-02-07,40.15,38.22,45.01,Jambi
801,2023-02-08,40.22,38.55,43.7,Jambi
802,2023-02-09,39.74,38.21,43.15,Jambi
803,2023-02-10,39.99,38.51,43.15,Jambi
804,2023-02-11,40.5,39.34,45.01,Jambi
805,2023-02-12,40.49,38.2,20.89,Jambi
806,2023-02-13,41.21,38.7,46.11,Jambi
807,2023-02-14,40.94,38.21,42.94,Jambi
808,2023-02-15,40.86,38.52,43.36,Jambi
809,2023-02-16,40.89,38.87,45.01,Jambi
810,2023-02-17,40.95,38.55,43.12,Jambi
811,2023-02-18,41.21,38.08,45.33,Jambi
812,2023-02-19,41.57,38.41,45.33,Jambi
813,2023-02-20,41.6,39.28,43.56,Jambi
814,2023-02-21,33.75,38.63,43.56,Jambi
815,2023-02-22,41.36,39.16,45.07,Jambi
816,2023-02-23,41.49,39.56,43.24,Jambi
817,2023-02-24,41.22,38.53,45.59,Jambi
818,2023-02-25,41.11,39.57,45.33,Jambi
819,2023-02-26,41.07,39.05,45.59,Jambi
820,2023-02-27,40.94,39.06,43.24,Jambi
821,2023-02-28,41.34,39.14,44.09,Jambi
822,2023-03-01,40.94,38.46,43.53,Jambi
823,2023-03-02,40.38,38.51,43.53,Jambi
824,2023-03-03,41.4,39.39,44.09,Jambi
825,2023-03-04,41.32,37.89,43.8,Jambi
826,2023-03-05,41.18,39.08,45.55,Jambi
827,2023-03-06,40.8,38.17,45.55,Jambi
828,2023-03-07,40.44,38.33,45.55,Jambi
829,2023-03-08,41.64,39.85,45.55,Jambi
830,2023-03-09,40.86,38.35,44.81,Jambi
831,2023-03-10,40.86,38.17,46.21,Jambi
832,2023-03-11,41.16,38.83,45.88,Jambi
833,2023-03-12,41.49,38.77,44.09,Jambi
834,2023-03-13,40.76,39.35,44.32,Jambi
835,2023-03-14,41.35,39.28,44.4,Jambi
836,2023-03-15,41.34,39.78,44.55,Jambi
837,2023-03-16,41.82,39.36,43.27,Jambi
838,2023-03-17,42.72,39.35,44.89,Jambi
839,2023-03-18,42.52,38.87,47.62,Jambi
840,2023-03-19,41.71,39.82,43.27,Jambi
841,2023-03-20,43.14,39.92,44.71,Jambi
842,2023-03-21,42.67,39.49,48.06,Jambi
843,2023-03-22,42.67,39.49,45.9,Jambi
844,2023-03-23,42.53,39.47,44.71,Jambi
845,2023-03-24,42.21,39.13,43.66,Jambi
846,2023-03-25,42.6,39.54,44.61,Jambi
847,2023-03-26,43.17,40.24,46.4,Jambi
848,2023-03-27,42.11,37.13,39.85,Jambi
849,2023-03-28,42.52,39.22,43.41,Jambi
850,2023-03-29,42.63,39.29,43.41,Jambi
851,2023-03-30,43.62,39.57,48.06,Jambi
852,2023-03-31,42.63,38.84,43.66,Jambi
853,2023-04-01,43.57,39.03,45.7,Jambi
854,2023-04-02,42.95,39.52,42.27,Jambi
855,2023-04-03,43.22,39.99,44.14,Jambi
856,2023-04-04,43.87,39.84,44.61,Jambi
857,2023-04-05,43.6,40.11,44.71,Jambi
858,2023-04-06,43.87,39.86,47.08,Jambi
859,2023-04-07,35.64,39.37,44.14,Jambi
860,2023-04-08,43.77,40.34,46.4,Jambi
861,2023-04-09,43.84,39.14,46.4,Jambi
862,2023-04-10,43.5,39.9,45.09,Jambi
863,2023-04-11,43.67,39.94,44.21,Jambi
864,2023-04-12,43.86,40.12,44.21,Jambi
