Date,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Provinsi
2023-02-15,55.5,42.81,45.28,Riau
2023-02-16,55.83,42.84,44.48,Riau
2023-02-17,56.04,42.54,43.787142857142854,Riau
2023-02-18,57.06,44.88,45.09,Riau
2023-02-19,55.7,42.58,42.99,Riau
2023-02-20,55.33,42.23,42.32,Riau
2023-02-21,54.79,43.07,42.32,Riau
2023-02-22,53.8,41.08,42.32,Riau
2023-02-23,54.66,42.38,41.05,Riau
2023-02-24,52.8,42.81,43.96,Riau
2023-02-25,53.85,42.71857142857142,39.9,Riau
2023-02-26,53.37,41.57,39.9,Riau
2023-02-27,53.66,41.04,39.56,Riau
2023-02-28,50.8,42.095510204081634,39.56,Riau
2023-03-01,52.0,41.88,39.87,Riau
2023-03-02,53.3,41.65,39.7,Riau
2023-03-03,52.73,40.97,40.35,Riau
2023-03-04,54.49,42.05,42.45,Riau
2023-03-05,53.67,41.61,41.78,Riau
2023-03-06,53.73,41.5,41.78,Riau
2023-03-07,51.53,41.55,43.29,Riau
2023-03-08,53.06,41.85,42.29,Riau
2023-03-09,52.19,41.26,40.26,Riau
2023-03-10,53.67,41.26,41.78,Riau
2023-03-11,53.46,41.35,40.31,Riau
2023-03-12,53.67,41.41,41.21,Riau
2023-03-13,51.6,41.55,42.39,Riau
2023-03-14,51.97,42.43,41.6,Riau
2023-03-15,52.80285714285714,42.52,42.39,Riau
2023-03-16,50.79,42.73,43.29,Riau
2023-03-17,51.77,43.29,42.15,Riau
2023-03-18,54.26,42.83,41.27,Riau
2023-03-19,54.75,43.86,41.27,Riau
2023-03-20,52.93,43.59,43.07,Riau
2023-03-21,53.74,43.07,41.78,Riau
2023-03-22,51.96,42.95,41.83,Riau
2023-03-23,52.93,42.87,41.78,Riau
2023-03-24,54.17,42.39,39.56,Riau
2023-03-25,53.74,43.75,41.78,Riau
2023-03-26,52.93,43.14,41.05,Riau
2023-03-27,51.68,41.88,39.56,Riau
2023-03-28,51.23,42.01,39.56,Riau
2023-03-29,54.79,42.64,41.41,Riau
2023-03-30,54.4,42.66857142857142,39.87,Riau
2023-03-31,53.58,43.4,42.32,Riau
2023-04-01,52.81,42.784081632653056,41.5,Riau
2023-04-02,53.059999999999995,41.64,40.75285714285714,Riau
2023-04-03,53.49,42.13,42.32,Riau
2023-04-04,51.64,42.96,42.32,Riau
2023-04-05,52.2,41.91,42.32,Riau
2023-04-06,51.79,42.96,43.96,Riau
2023-04-07,53.82,42.78,39.87,Riau
2023-04-08,53.07,42.24,41.41,Riau
2023-04-09,53.92,43.59,43.44,Riau
2023-04-10,54.18,43.2,41.41,Riau
2023-04-11,52.38,43.59,41.41,Riau
2023-04-12,52.52,43.27,43.05,Riau
2023-04-13,53.097142857142856,41.84,42.54,Riau
2023-04-14,53.79,42.58,41.41,Riau
2023-04-15,53.26,41.84,39.87,Riau
2023-04-16,53.26,41.64,39.87,Riau
2023-04-17,52.3,42.74,41.41,Riau
2023-04-18,51.89,42.35,41.09,Riau
2023-04-19,52.68,43.49,40.36,Riau
2023-04-20,52.8,41.57,40.93571428571429,Riau
2023-04-21,53.79,43.27,41.41,Riau
2023-04-22,53.77,41.97,39.87,Riau
2023-04-23,54.26,43.59,42.82,Riau
2023-04-24,56.95,44.24,41.69,Riau
2023-04-25,53.68,42.05,39.87,Riau
2023-04-26,53.46,43.14,41.41,Riau
2023-04-27,53.49,43.6,41.41,Riau
2023-04-28,52.62,42.79,39.87,Riau
2023-04-29,53.6,42.6,39.87,Riau
2023-04-30,54.06,42.08,41.41,Riau
2023-05-01,54.78,43.32,39.87,Riau
2023-05-02,54.02,43.71,42.69,Riau
2023-05-03,53.85,43.71,40.21,Riau
2023-05-04,52.68,42.96,42.98,Riau
2023-05-05,54.58,43.14,40.82,Riau
2023-05-06,53.49,44.25,41.41,Riau
2023-05-07,54.06,43.21,39.87,Riau
2023-05-08,52.25,41.63,42.29,Riau
2023-05-09,53.02,42.9,40.72,Riau
2023-05-10,53.68,43.01,41.41,Riau
2023-05-11,53.68,42.97,39.75,Riau
2023-05-12,55.49,42.08,39.87,Riau
2023-05-13,54.15,43.24,40.82,Riau
2023-05-14,55.44,42.38,41.51,Riau
2023-05-15,53.82,41.37,40.31,Riau
2023-05-16,53.92,42.35,41.41,Riau
2023-05-17,54.96,41.98,40.72571428571428,Riau
2023-05-18,51.82,42.24,39.87,Riau
2023-05-19,55.91,42.28,40.64510204081632,Riau
2023-05-20,50.68,42.26285714285715,39.7,Riau
2023-05-21,54.15,41.97,39.87,Riau
2023-05-22,52.68,42.06469387755102,40.361545189504376,Riau
2023-05-23,52.59,42.63,39.9,Riau
2023-05-24,52.68,42.63,40.34,Riau
2023-05-25,52.68,42.02,40.69,Riau
2023-05-26,52.68,41.87,40.69,Riau
2023-05-27,51.67,41.02,39.84,Riau
2023-05-28,50.88,42.029241982507294,41.2,Riau
2023-05-29,52.4,41.07,41.2,Riau
2023-05-30,52.93,43.03,40.95,Riau
2023-05-31,52.93,41.45,39.87,Riau
2023-06-01,50.7,41.95,40.22,Riau
2023-06-02,53.4,42.3,40.56714285714286,Riau
2023-06-03,53.72,42.01,39.87,Riau
2023-06-04,53.85,42.16,40.55387755102041,Riau
2023-06-05,52.83,41.41,39.62,Riau
2023-06-06,52.68,42.47,40.69,Riau
2023-06-07,51.19,42.45,39.9,Riau
2023-06-08,50.69,43.29,40.6,Riau
2023-01-06,38.95,38.3,39.97,Jambi
2023-01-07,38.95,38.3,39.97,Jambi
2023-01-08,38.95,38.3,40.88,Jambi
2023-01-10,38.95,39.01,43.12,Jambi
2023-01-11,38.95,37.95,41.73,Jambi
2023-01-12,38.95,38.16,42.57,Jambi
2023-01-13,38.949999999999996,38.336666666666666,41.37333333333333,Jambi
2023-01-14,38.949999999999996,38.336666666666666,44.22,Jambi
2023-01-15,38.949999999999996,38.34190476190476,44.98,Jambi
2023-01-16,38.949999999999996,38.34789115646259,43.93,Jambi
2023-01-17,38.949999999999996,38.35473275024295,43.08,Jambi
2023-01-18,38.949999999999996,38.2611231431348,46.49,Jambi
2023-01-19,38.949999999999996,38.305569306439786,45.32,Jambi
2023-01-20,38.949999999999996,38.32636492164546,43.37,Jambi
2023-01-21,38.949999999999996,38.32489324378529,45.32,Jambi
2023-01-22,40.04,37.94,42.49,Jambi
2023-01-23,40.33,38.05,46.1,Jambi
2023-01-24,40.34,38.24,44.24,Jambi
2023-01-25,39.94,37.7,43.93,Jambi
2023-01-26,39.642857142857146,38.12668963883864,45.75,Jambi
2023-01-27,39.74183673469388,38.10113540060991,44.24,Jambi
2023-01-28,39.85495626822158,38.01,44.24,Jambi
2023-01-29,40.32,38.1,45.63,Jambi
2023-01-30,40.9,38.64,43.34,Jambi
2023-01-31,39.94,38.29,42.57,Jambi
2023-02-01,39.82,38.24,43.12,Jambi
2023-02-02,40.49,38.41,44.21,Jambi
2023-02-03,40.03,37.91,44.21,Jambi
2023-02-04,40.12,38.14,43.12,Jambi
2023-02-05,40.51,38.35,44.5,Jambi
2023-02-06,40.04,37.65,43.7,Jambi
2023-02-07,40.15,38.22,45.01,Jambi
2023-02-08,40.22,38.55,43.7,Jambi
2023-02-09,40.222857142857144,38.21,43.15,Jambi
2023-02-10,39.99,38.51,43.15,Jambi
2023-02-11,40.5,39.34,45.01,Jambi
2023-02-12,40.49,38.2,44.03142857142858,Jambi
2023-02-13,41.21,38.7,46.11,Jambi
2023-02-14,40.94,38.21,42.94,Jambi
2023-02-15,40.86,38.52,43.36,Jambi
2023-02-16,40.89,38.87,45.01,Jambi
2023-02-17,40.95,38.55,43.12,Jambi
2023-02-18,41.21,38.08,45.33,Jambi
2023-02-19,41.57,38.41,45.33,Jambi
2023-02-20,41.6,39.28,43.56,Jambi
2023-02-21,41.145714285714284,38.63,43.56,Jambi
2023-02-22,41.36,39.16,45.07,Jambi
2023-02-23,41.49,39.56,43.24,Jambi
2023-02-24,41.22,38.53,45.59,Jambi
2023-02-25,41.11,39.57,45.33,Jambi
2023-02-26,41.07,39.05,45.59,Jambi
2023-02-27,40.94,39.06,43.24,Jambi
2023-02-28,41.34,39.14,44.09,Jambi
2023-03-01,40.94,38.46,43.53,Jambi
2023-03-02,40.38,38.51,43.53,Jambi
2023-03-03,41.4,39.39,44.09,Jambi
2023-03-04,41.32,37.89,43.8,Jambi
2023-03-05,41.18,39.08,45.55,Jambi
2023-03-06,40.8,38.17,45.55,Jambi
2023-03-07,40.44,38.33,45.55,Jambi
2023-03-08,41.64,39.85,45.55,Jambi
2023-03-09,40.86,38.35,44.81,Jambi
2023-03-10,40.86,38.17,46.21,Jambi
2023-03-11,41.16,38.83,45.88,Jambi
2023-03-12,41.49,38.77,44.09,Jambi
2023-03-13,40.76,39.35,44.32,Jambi
2023-03-14,41.35,39.28,44.4,Jambi
2023-03-15,41.34,39.78,44.55,Jambi
2023-03-16,41.82,39.36,43.27,Jambi
2023-03-17,42.72,39.35,44.89,Jambi
2023-03-18,42.52,38.87,47.62,Jambi
2023-03-19,41.71,39.82,43.27,Jambi
2023-03-20,43.14,39.92,44.71,Jambi
2023-03-21,42.67,39.49,48.06,Jambi
2023-03-22,42.67,39.49,45.9,Jambi
2023-03-23,42.53,39.47,44.71,Jambi
2023-03-24,42.21,39.13,43.66,Jambi
2023-03-25,42.6,39.54,44.61,Jambi
2023-03-26,43.17,40.24,46.4,Jambi
2023-03-27,42.11,39.61142857142857,45.43571428571429,Jambi
2023-03-28,42.52,39.22,43.41,Jambi
2023-03-29,42.63,39.29,43.41,Jambi
2023-03-30,43.62,39.57,48.06,Jambi
2023-03-31,42.63,38.84,43.66,Jambi
2023-04-01,43.57,39.03,45.7,Jambi
2023-04-02,42.95,39.52,42.27,Jambi
2023-04-03,43.22,39.99,44.14,Jambi
2023-04-04,43.87,39.84,44.61,Jambi
2023-04-05,43.6,40.11,44.71,Jambi
2023-04-06,43.87,39.86,47.08,Jambi
2023-04-07,43.38714285714286,39.37,44.14,Jambi
2023-04-08,43.77,40.34,46.4,Jambi
2023-04-09,43.84,39.14,46.4,Jambi
2023-04-10,43.5,39.9,45.09,Jambi
2023-04-11,43.67,39.94,44.21,Jambi
2023-04-12,43.86,40.12,44.21,Jambi
2023-04-13,43.77,39.77,43.82,Jambi
2023-04-14,43.62,38.41,45.17,Jambi
2023-04-15,43.92,40.09,44.38,Jambi
2023-04-16,44.18,40.08,42.57,Jambi
2023-04-17,44.0,40.26,44.27,Jambi
2023-04-18,43.65,40.26,43.54,Jambi
2023-04-19,43.52,39.81,43.99428571428571,Jambi
2023-04-20,44.12,39.59,42.28,Jambi
2023-04-21,44.16,39.785714285714285,44.21,Jambi
2023-04-22,43.03,39.68,44.21,Jambi
2023-04-23,44.35,39.9,42.51,Jambi
2023-04-24,44.64,40.53,44.21,Jambi
2023-04-25,43.98,40.25,43.12,Jambi
2023-04-26,44.5,40.81,42.59,Jambi
2023-04-27,43.98,40.9,45.55,Jambi
2023-04-28,43.52,40.0,44.37,Jambi
2023-04-29,43.43,40.21,45.55,Jambi
2023-04-30,42.89,39.8,43.6,Jambi
2023-05-01,43.55,40.15,43.08,Jambi
2023-05-02,42.4,38.87,43.8,Jambi
2023-05-03,43.2,38.41,45.55,Jambi
2023-05-04,43.01,39.55,44.09,Jambi
2023-05-05,43.73,38.82,45.55,Jambi
2023-05-06,43.38,39.03,45.55,Jambi
2023-05-07,43.3,38.49,50.79,Jambi
2023-05-08,42.91,38.64,44.86,Jambi
2023-05-09,42.53,38.51,44.09,Jambi
2023-05-10,42.87,38.34,42.81,Jambi
2023-05-11,42.87,38.48,42.27,Jambi
2023-05-12,43.21,37.99,45.55,Jambi
2023-05-13,43.03,38.24,42.81,Jambi
2023-05-14,42.94,39.09,42.41,Jambi
2023-05-15,42.83,37.77,42.81,Jambi
2023-05-16,42.59,38.45,40.49,Jambi
2023-05-17,43.98,39.1,41.41,Jambi
2023-05-18,43.18,39.91,40.49,Jambi
2023-05-19,43.49,40.29,40.59,Jambi
2023-05-20,43.22,38.46,44.09,Jambi
2023-05-21,44.51,38.42,41.23,Jambi
2023-05-22,42.86,39.41,42.51,Jambi
2023-05-23,42.68,38.72,40.37,Jambi
2023-05-24,43.13,38.69,41.23,Jambi
2023-05-25,43.54,38.75,40.49,Jambi
2023-05-26,43.85,39.35,41.50142857142857,Jambi
2023-05-27,43.18,38.56,41.23,Jambi
2023-05-28,43.39,38.47,40.49,Jambi
2023-05-29,43.0,38.38,40.39,Jambi
2023-05-30,42.2,38.01,40.81448979591836,Jambi
2023-05-31,42.18,37.68,40.87798833819242,Jambi
2023-06-01,42.48,38.457142857142856,40.8277009579342,Jambi
2023-06-02,43.26,37.85,40.87594395192479,Jambi
2023-06-03,43.74,37.85,40.786589006281396,Jambi
2023-06-04,43.02,37.66,40.723244578607314,Jambi
2023-06-05,42.66,38.25,40.75656523269407,Jambi
2023-06-06,42.79142857142857,39.09,40.80893169450751,Jambi
2023-06-07,43.16,38.61,40.808137680020245,Jambi
2023-06-08,43.12,37.67,40.79815901456708,Jambi
2023-01-06,32.54,33.89,32.69,Sumatera Selatan
2023-01-07,32.54,34.1,32.19,Sumatera Selatan
2023-01-08,32.54,33.995000000000005,32.19,Sumatera Selatan
2023-01-09,32.54,35.32,32.76,Sumatera Selatan
2023-01-10,32.54,34.72,33.29,Sumatera Selatan
2023-01-11,32.54,34.66,33.29,Sumatera Selatan
2023-01-12,36.73,34.66,30.65,Sumatera Selatan
2023-01-13,33.138571428571424,34.94,29.97,Sumatera Selatan
2023-01-14,33.22408163265306,35.44,32.13,Sumatera Selatan
2023-01-15,33.32180758017493,35.36,31.69,Sumatera Selatan
2023-01-16,33.43349437734277,35.46,32.32,Sumatera Selatan
2023-01-17,33.56113643124888,35.71,31.34,Sumatera Selatan
2023-01-18,36.53,36.41,32.27,Sumatera Selatan
2023-01-19,34.27701306428443,35.94,31.69,Sumatera Selatan
2023-01-20,33.92658635918222,35.94,32.37,Sumatera Selatan
2023-01-21,36.59,35.84,31.69,Sumatera Selatan
2023-01-22,34.5200054017476,35.94,31.69,Sumatera Selatan
2023-01-23,36.46,35.94,31.34,Sumatera Selatan
2023-01-24,36.59,36.26,31.34,Sumatera Selatan
2023-01-25,35.55622926074489,35.94,30.94,Sumatera Selatan
2023-01-26,36.94,36.52,29.97,Sumatera Selatan
2023-01-27,35.79754586023925,35.24,32.61,Sumatera Selatan
2023-01-28,36.06482578896168,35.68,33.2,Sumatera Selatan
2023-01-29,35.989800901670485,35.78,33.63,Sumatera Selatan
2023-01-30,36.19977168737376,35.65,32.61,Sumatera Selatan
2023-01-31,36.16259621414144,36.37,32.27,Sumatera Selatan
2023-02-01,36.10153853044736,36.69,30.65,Sumatera Selatan
2023-02-02,36.179439854690564,35.42,31.32,Sumatera Selatan
2023-02-03,36.07078840536065,35.97,30.65,Sumatera Selatan
2023-02-04,36.6,36.46,32.97,Sumatera Selatan
2023-02-05,36.18627651338347,36.13,30.65,Sumatera Selatan
2023-02-06,36.21434445791389,35.84,30.65,Sumatera Selatan
2023-02-07,36.216426282276764,36.43,30.65,Sumatera Selatan
2023-02-08,36.64,35.84,32.97,Sumatera Selatan
2023-02-09,37.26,35.84,32.27,Sumatera Selatan
2023-02-10,37.68,36.76,30.0,Sumatera Selatan
2023-02-11,38.74,35.27,30.98,Sumatera Selatan
2023-02-12,38.1,34.85,31.167142857142856,Sumatera Selatan
2023-02-13,38.1,35.54,29.7,Sumatera Selatan
2023-02-14,37.56,35.08,29.49,Sumatera Selatan
2023-02-15,37.56,34.59,30.49,Sumatera Selatan
2023-02-16,37.79,35.26,29.97,Sumatera Selatan
2023-02-17,37.66,34.74,29.49,Sumatera Selatan
2023-02-18,38.26,35.63,29.97,Sumatera Selatan
2023-02-19,38.26,35.41,30.2,Sumatera Selatan
2023-02-20,38.39,34.83,29.901428571428568,Sumatera Selatan
2023-02-21,38.1,35.3,29.930204081632645,Sumatera Selatan
2023-02-22,38.1,35.3,29.99309037900874,Sumatera Selatan
2023-02-23,38.1,35.66,29.922103290295706,Sumatera Selatan
2023-02-24,38.74,35.3,29.915260903195094,Sumatera Selatan
2023-02-25,37.97,35.2,29.976012460794397,Sumatera Selatan
2023-02-26,38.32,35.39,29.49,Sumatera Selatan
2023-02-27,38.45,35.01,29.49,Sumatera Selatan
2023-02-28,38.14,34.55,29.816667302132373,Sumatera Selatan
2023-03-01,38.14,34.09,29.80044776220376,Sumatera Selatan
2023-03-02,38.18,34.09,29.772927388374477,Sumatera Selatan
2023-03-03,37.51,33.85,29.75161654524287,Sumatera Selatan
2023-03-04,38.18,34.09,29.72823877982113,Sumatera Selatan
2023-03-05,37.81,34.09,29.69284253968209,Sumatera Selatan
2023-03-06,38.47,33.9,30.92,Sumatera Selatan
2023-03-07,38.18,33.68,30.92,Sumatera Selatan
2023-03-08,38.18,33.68,30.92,Sumatera Selatan
2023-03-09,38.18,33.68,30.39,Sumatera Selatan
2023-03-10,38.18,33.68,30.92,Sumatera Selatan
2023-03-11,38.66,33.54,30.31,Sumatera Selatan
2023-03-12,38.18,33.8,30.98,Sumatera Selatan
2023-03-13,38.61,34.02,30.98,Sumatera Selatan
2023-03-14,38.61,33.9,30.23,Sumatera Selatan
2023-03-15,39.74,34.02,30.23,Sumatera Selatan
2023-03-16,38.47,33.71,30.72,Sumatera Selatan
2023-03-17,38.1,33.57,29.71,Sumatera Selatan
2023-03-18,38.1,33.35,29.71,Sumatera Selatan
2023-03-19,38.24,33.77,30.23,Sumatera Selatan
2023-03-20,38.61,33.57,30.23,Sumatera Selatan
2023-03-21,38.51,33.69857142857143,29.71,Sumatera Selatan
2023-03-22,38.66,33.66979591836735,30.49,Sumatera Selatan
2023-03-23,38.49,33.619766763848396,30.98,Sumatera Selatan
2023-03-24,38.49,33.60687630154102,30.49,Sumatera Selatan
2023-03-25,38.8,33.09,33.25,Sumatera Selatan
2023-03-26,38.8,33.57500148747546,32.27,Sumatera Selatan
2023-03-27,38.8,32.89,30.65,Sumatera Selatan
2023-03-28,39.04,32.89,31.58,Sumatera Selatan
2023-03-29,39.04,32.89,31.58,Sumatera Selatan
2023-03-30,38.66,33.22309207898069,30.65,Sumatera Selatan
2023-03-31,38.66,33.16642426685674,30.65,Sumatera Selatan
2023-04-01,38.66,33.103502547616124,30.65,Sumatera Selatan
2023-04-02,38.66,33.10543148298986,30.65,Sumatera Selatan
2023-04-03,40.73,32.89,30.65,Sumatera Selatan
2023-04-04,39.68,33.0,31.93,Sumatera Selatan
2023-04-05,39.68,32.9,31.93,Sumatera Selatan
2023-04-06,39.27,33.0,30.99,Sumatera Selatan
2023-04-07,39.68,33.23,30.99,Sumatera Selatan
2023-04-08,39.27,32.79,31.5,Sumatera Selatan
2023-04-09,39.83,33.4,35.0,Sumatera Selatan
2023-04-10,40.08,33.4,35.0,Sumatera Selatan
2023-04-11,39.36,33.4,35.0,Sumatera Selatan
2023-04-12,38.83,32.89,35.0,Sumatera Selatan
2023-04-13,38.18,33.15857142857143,30.0,Sumatera Selatan
2023-04-14,38.45,32.89,32.0,Sumatera Selatan
2023-04-15,38.18,33.132653061224495,30.0,Sumatera Selatan
2023-04-16,38.45,33.19,35.0,Sumatera Selatan
2023-04-17,39.02,33.19,35.0,Sumatera Selatan
2023-04-18,40.0,33.4,35.0,Sumatera Selatan
2023-04-19,40.13,33.11,35.0,Sumatera Selatan
2023-04-20,40.13,33.11,35.0,Sumatera Selatan
2023-04-21,40.73,34.74,32.4,Sumatera Selatan
2023-04-24,39.98,33.41037900874636,32.4,Sumatera Selatan
2023-04-25,39.16,34.37,32.0,Sumatera Selatan
2023-04-26,39.39,33.25,30.0,Sumatera Selatan
2023-04-27,39.02,33.04,30.0,Sumatera Selatan
2023-04-28,39.02,33.25,30.0,Sumatera Selatan
2023-04-29,39.61,33.27,30.0,Sumatera Selatan
2023-04-30,40.2,33.78,32.0,Sumatera Selatan
2023-05-01,39.91,33.78,33.47,Sumatera Selatan
2023-05-02,39.91,33.33,32.0,Sumatera Selatan
2023-05-03,39.91,33.33,33.47,Sumatera Selatan
2023-05-04,40.6,33.78,35.0,Sumatera Selatan
2023-05-05,40.0,33.33,41.83,Sumatera Selatan
2023-05-06,40.0,33.33,35.0,Sumatera Selatan
2023-05-07,39.87,33.82,35.0,Sumatera Selatan
2023-05-08,40.0,33.82,35.0,Sumatera Selatan
2023-05-09,38.75,34.28,35.0,Sumatera Selatan
2023-05-10,38.75,34.28,35.0,Sumatera Selatan
2023-05-11,38.4,34.09,35.0,Sumatera Selatan
2023-05-12,37.91,33.04,35.0,Sumatera Selatan
2023-05-13,38.14,32.96,35.0,Sumatera Selatan
2023-05-14,38.01,32.84,32.0,Sumatera Selatan
2023-05-15,37.9,32.74,32.0,Sumatera Selatan
2023-05-16,38.56,33.78,35.0,Sumatera Selatan
2023-05-17,38.93,33.78,38.99,Sumatera Selatan
2023-05-18,39.03,34.21,40.99,Sumatera Selatan
2023-05-19,38.93,34.0,40.99,Sumatera Selatan
2023-05-20,38.69,33.78,41.47,Sumatera Selatan
2023-05-21,39.19,33.78,41.47,Sumatera Selatan
2023-05-22,38.8,33.78,40.99,Sumatera Selatan
2023-05-23,38.14,33.48,40.99,Sumatera Selatan
2023-05-24,38.14,33.48,40.5,Sumatera Selatan
2023-05-25,37.63,32.74,40.0,Sumatera Selatan
2023-05-26,37.91,33.04,40.0,Sumatera Selatan
2023-05-27,37.67,32.94,40.0,Sumatera Selatan
2023-05-28,38.14,32.84,40.0,Sumatera Selatan
2023-05-29,37.76,32.92,35.78,Sumatera Selatan
2023-05-30,37.76,32.81,35.78,Sumatera Selatan
2023-05-31,37.76,32.96714285714285,35.78,Sumatera Selatan
2023-06-01,37.76,32.89387755102041,35.78,Sumatera Selatan
2023-06-02,37.63,33.24,35.78,Sumatera Selatan
2023-06-03,37.76,33.05,35.78,Sumatera Selatan
2023-06-04,38.03,33.05,35.78,Sumatera Selatan
2023-06-05,38.73,33.93,35.78,Sumatera Selatan
2023-06-06,38.73,33.71,37.42,Sumatera Selatan
2023-06-07,38.81,33.71,37.42,Sumatera Selatan
2023-06-08,38.94,33.71,37.42,Sumatera Selatan
2023-01-06,36.52,31.11,29.07,Bengkulu
2023-01-07,34.62,30.06,30.69,Bengkulu
2023-01-08,34.62,30.3,29.86,Bengkulu
2023-01-09,34.24,29.87,29.05,Bengkulu
2023-01-10,34.19,29.87,28.79,Bengkulu
2023-01-11,34.14,29.76,28.56,Bengkulu
2023-01-12,34.721666666666664,28.85,27.84,Bengkulu
2023-01-13,34.721666666666664,29.38,28.0,Bengkulu
2023-01-14,33.39,29.71,28.3,Bengkulu
2023-01-15,34.289047619047615,29.27,29.03,Bengkulu
2023-01-16,34.241768707483,29.19,28.13,Bengkulu
2023-01-17,34.24202137998056,28.93,28.2,Bengkulu
2023-01-18,33.49,28.62,28.24,Bengkulu
2023-01-19,34.15659586283493,28.62,27.94,Bengkulu
2023-01-20,34.07587146228754,28.67,27.93,Bengkulu
2023-01-21,33.983615004519095,28.56,28.09,Bengkulu
2023-01-22,34.068417148021815,28.52,28.02,Bengkulu
2023-01-23,34.036898509303846,28.63,28.67,Bengkulu
2023-01-24,34.0076313381354,28.43,28.73,Bengkulu
2023-01-25,33.974147046443235,28.42,28.53,Bengkulu
2023-01-26,34.04331091022084,28.93,28.99,Bengkulu
2023-01-27,34.02712734556168,28.41,28.3,Bengkulu
2023-01-28,34.02016390031513,28.68,28.475714285714293,Bengkulu
2023-01-29,34.025385171143135,28.8,28.69,Bengkulu
2023-01-30,34.01923774587475,28.6,28.94,Bengkulu
2023-01-31,34.31,28.66,28.56,Bengkulu
2023-02-01,34.31,28.6,28.86,Bengkulu
2023-02-02,33.8,28.79,28.52,Bengkulu
2023-02-03,34.22,28.92,28.86,Bengkulu
2023-02-04,33.92,28.86,28.56,Bengkulu
2023-02-05,34.08637470243112,28.91,28.53,Bengkulu
2023-02-06,34.09508749261513,28.78,28.28,Bengkulu
2023-02-07,34.10592317072089,28.78857142857143,28.2,Bengkulu
2023-02-08,33.91,28.73,28.38,Bengkulu
2023-02-09,33.79,28.5,28.3,Bengkulu
2023-02-10,33.79,28.82,28.3,Bengkulu
2023-02-11,34.23,28.94,28.63,Bengkulu
2023-02-12,33.79,28.69,28.73,Bengkulu
2023-02-13,34.23,28.77,28.81,Bengkulu
2023-02-14,35.13,28.64,28.65,Bengkulu
2023-02-15,34.67,28.85,28.27,Bengkulu
2023-02-16,34.41,28.97,28.48,Bengkulu
2023-02-17,33.73,28.84,28.73,Bengkulu
2023-02-18,34.51,28.49,28.65,Bengkulu
2023-02-19,34.96,28.58,28.52,Bengkulu
2023-02-20,34.94,28.46,28.37,Bengkulu
2023-02-21,35.05,28.64,28.34,Bengkulu
2023-02-22,34.35,28.51,28.26,Bengkulu
2023-02-23,33.89,28.81,29.6,Bengkulu
2023-02-24,34.55,28.49,28.64,Bengkulu
2023-02-25,34.17,28.56857142857143,28.61,Bengkulu
2023-02-26,34.23,28.96,28.56,Bengkulu
2023-02-27,34.63,28.89,28.34,Bengkulu
2023-02-28,34.99,28.63,27.92,Bengkulu
2023-03-01,34.96,28.4,27.77,Bengkulu
2023-03-02,35.26,28.76,28.37,Bengkulu
2023-03-03,35.17,28.64,27.92,Bengkulu
2023-03-04,35.04,29.08,28.76,Bengkulu
2023-03-05,35.04,28.9,28.2,Bengkulu
2023-03-06,35.12,29.03,28.2,Bengkulu
2023-03-07,35.88,29.44,28.16,Bengkulu
2023-03-08,36.36,29.1,28.09,Bengkulu
2023-03-09,36.36,29.1,28.16,Bengkulu
2023-03-10,36.1,29.16,28.01,Bengkulu
2023-03-11,35.79,29.23,27.94,Bengkulu
2023-03-12,35.31,29.36,28.46,Bengkulu
2023-03-13,35.68,29.21,28.11,Bengkulu
2023-03-14,35.53,29.27,28.03,Bengkulu
2023-03-15,36.08,29.13,28.19,Bengkulu
2023-03-16,35.9,29.41,28.0,Bengkulu
2023-03-17,35.9,29.41,28.45,Bengkulu
2023-03-18,35.57,29.41,28.19,Bengkulu
2023-03-19,35.52,29.55,28.37,Bengkulu
2023-03-20,35.77,29.54,28.37,Bengkulu
2023-03-21,36.32,29.66,28.49,Bengkulu
2023-03-22,37.12,29.94,29.08,Bengkulu
2023-03-23,36.32,29.38,28.92,Bengkulu
2023-03-24,36.44,29.38,28.61,Bengkulu
2023-03-25,36.1,29.31,28.53,Bengkulu
2023-03-26,36.47,29.59,28.47,Bengkulu
2023-03-27,36.04,29.8,28.63,Bengkulu
2023-03-28,36.14,29.35,28.42,Bengkulu
2023-03-29,36.32,29.79,28.45,Bengkulu
2023-03-30,36.14,29.66,28.5,Bengkulu
2023-03-31,36.47,30.11,28.5,Bengkulu
2023-04-01,36.08,29.66,28.66,Bengkulu
2023-04-02,36.83,29.79,28.91,Bengkulu
2023-04-03,35.79,29.55,28.68,Bengkulu
2023-04-04,35.09,29.28,27.94,Bengkulu
2023-04-05,34.58,29.29,28.4,Bengkulu
2023-04-06,34.55,29.25,27.81,Bengkulu
2023-04-07,34.93,29.21,28.28,Bengkulu
2023-04-08,34.93,29.99,28.26,Bengkulu
2023-04-09,34.93,29.42,28.18,Bengkulu
2023-04-10,35.62,29.42,28.22142857142857,Bengkulu
2023-04-11,35.78,29.38,28.37,Bengkulu
2023-04-12,35.3,29.42,28.44,Bengkulu
2023-04-13,34.88,29.67,28.4,Bengkulu
2023-04-14,35.3,29.55,28.26,Bengkulu
2023-04-15,35.24,29.67,28.39,Bengkulu
2023-04-16,35.66,29.67,28.13,Bengkulu
2023-04-17,35.99,29.79,28.43,Bengkulu
2023-04-18,35.24,29.87,28.91,Bengkulu
2023-04-19,35.91,29.37,28.6,Bengkulu
